service,operation,status_code,error_code,error_message,is_implemented
neptune,RemoveRoleFromDBCluster,501,InternalFailure,API action 'RemoveRoleFromDBCluster' for service 'rds' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
neptune,RemoveSourceIdentifierFromSubscription,501,InternalFailure,API action 'RemoveSourceIdentifierFromSubscription' for service 'rds' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
neptune,RemoveTagsFromResource,500,InternalError,"exception while calling rds.RemoveTagsFromResource: Traceback (most recent call last):
  File ""/opt/code/localstack/localstack/aws/chain.py"", line 90, in handle
    handler(self, self.context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 122, in __call__
    handler(chain, context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 92, in __call__
    skeleton_response = self.skeleton.invoke(context)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 153, in invoke
    return self.dispatch_request(context, instance)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 165, in dispatch_request
    result = handler(context, instance) or {}
  File ""/opt/code/localstack/localstack/aws/forwarder.py"", line 60, in _call
    return handler(context, req)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 117, in __call__
    return self.fn(*args, **kwargs)
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/localstack_ext/services/rds/provider.py.enc"", line 351, in remove_tags_from_resource
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/localstack_ext/services/rds/provider.py.enc"", line 186, in find_resource_for_tagging
IndexError: list index out of range
",True
neptune,ResetDBClusterParameterGroup,500,InternalError,"exception while calling rds.ResetDBClusterParameterGroup: Traceback (most recent call last):
  File ""/opt/code/localstack/localstack/aws/chain.py"", line 90, in handle
    handler(self, self.context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 122, in __call__
    handler(chain, context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 92, in __call__
    skeleton_response = self.skeleton.invoke(context)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 153, in invoke
    return self.dispatch_request(context, instance)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 165, in dispatch_request
    result = handler(context, instance) or {}
  File ""/opt/code/localstack/localstack/aws/forwarder.py"", line 60, in _call
    return handler(context, req)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 117, in __call__
    return self.fn(*args, **kwargs)
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/localstack_ext/services/rds/provider.py.enc"", line 402, in reset_db_cluster_parameter_group
KeyError: '_parameters_'
",True
neptune,ResetDBParameterGroup,501,InternalFailure,API action 'ResetDBParameterGroup' for service 'rds' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
neptune,RestoreDBClusterFromSnapshot,500,InternalError,"exception while calling rds.RestoreDBClusterFromSnapshot: Traceback (most recent call last):
  File ""/opt/code/localstack/localstack/aws/chain.py"", line 90, in handle
    handler(self, self.context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 122, in __call__
    handler(chain, context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 92, in __call__
    skeleton_response = self.skeleton.invoke(context)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 153, in invoke
    return self.dispatch_request(context, instance)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 165, in dispatch_request
    result = handler(context, instance) or {}
  File ""/opt/code/localstack/localstack/aws/forwarder.py"", line 60, in _call
    return handler(context, req)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 117, in __call__
    return self.fn(*args, **kwargs)
  File ""/opt/code/localstack/localstack/aws/api/core.py"", line 151, in operation_marker
    return fn(*args, **kwargs)
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/localstack_ext/services/rds/provider.py.enc"", line 361, in restore_db_cluster_from_snapshot
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/localstack_ext/services/rds/provider.py.enc"", line 373, in _restore_from_snapshot
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/botocore/client.py"", line 530, in _api_call
    return self._make_api_call(operation_name, kwargs)
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/botocore/client.py"", line 960, in _make_api_call
    raise error_class(parsed_response, operation_name)
botocore.exceptions.ClientError: An error occurred (InvalidParameterValue) when calling the CreateDBCluster operation: Invalid DB engine
",True
neptune,RestoreDBClusterToPointInTime,501,InternalFailure,API action 'RestoreDBClusterToPointInTime' for service 'rds' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
neptune,StartDBCluster,400,DBClusterNotFoundFault,DBCluster python not found.,True
neptune,StopDBCluster,400,DBClusterNotFoundFault,DBCluster foobar not found.,True
opensearch,AcceptInboundConnection,501,InternalFailure,API action 'AcceptInboundConnection' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,AddTags,500,InternalError,"exception while calling opensearch.AddTags: Traceback (most recent call last):
  File ""/opt/code/localstack/localstack/aws/chain.py"", line 90, in handle
    handler(self, self.context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 122, in __call__
    handler(chain, context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 92, in __call__
    skeleton_response = self.skeleton.invoke(context)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 153, in invoke
    return self.dispatch_request(context, instance)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 165, in dispatch_request
    result = handler(context, instance) or {}
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 117, in __call__
    return self.fn(*args, **kwargs)
  File ""/opt/code/localstack/localstack/services/opensearch/provider.py"", line 586, in add_tags
    _ensure_domain_exists(arn)
  File ""/opt/code/localstack/localstack/services/opensearch/provider.py"", line 367, in _ensure_domain_exists
    domain_key = DomainKey.from_arn(arn)
  File ""/opt/code/localstack/localstack/services/opensearch/cluster_manager.py"", line 70, in from_arn
    raise ValueError(""not an opensearch/es arn: %s"", arn)
ValueError: ('not an opensearch/es arn: %s', 'arn:aws:ibts:me-south-1:835994771656:kpwalemx')
",True
opensearch,AssociatePackage,501,InternalFailure,API action 'AssociatePackage' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,AuthorizeVpcEndpointAccess,501,InternalFailure,API action 'AuthorizeVpcEndpointAccess' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,CancelServiceSoftwareUpdate,501,InternalFailure,API action 'CancelServiceSoftwareUpdate' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,CreateDomain,400,ValidationException,Member must satisfy regular expression pattern: [a-z][a-z0-9\-]+,True
opensearch,CreateOutboundConnection,501,InternalFailure,API action 'CreateOutboundConnection' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,CreatePackage,501,InternalFailure,API action 'CreatePackage' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,CreateVpcEndpoint,501,InternalFailure,API action 'CreateVpcEndpoint' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,DeleteDomain,409,ResourceNotFoundException,Domain not found: aaa,True
opensearch,DeleteInboundConnection,501,InternalFailure,API action 'DeleteInboundConnection' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,DeleteOutboundConnection,501,InternalFailure,API action 'DeleteOutboundConnection' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,DeletePackage,501,InternalFailure,API action 'DeletePackage' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,DeleteVpcEndpoint,501,InternalFailure,API action 'DeleteVpcEndpoint' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,DescribeDomain,409,ResourceNotFoundException,Domain not found: aaa,True
opensearch,DescribeDomainAutoTunes,501,InternalFailure,API action 'DescribeDomainAutoTunes' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,DescribeDomainChangeProgress,501,InternalFailure,API action 'DescribeDomainChangeProgress' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,DescribeDomainConfig,409,ResourceNotFoundException,Domain not found: aaa,True
opensearch,DescribeDomains,200,,,True
opensearch,DescribeDryRunProgress,501,InternalFailure,API action 'DescribeDryRunProgress' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,DescribeInboundConnections,501,InternalFailure,API action 'DescribeInboundConnections' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,DescribeInstanceTypeLimits,501,InternalFailure,API action 'DescribeInstanceTypeLimits' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,DescribeOutboundConnections,501,InternalFailure,API action 'DescribeOutboundConnections' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,DescribePackages,501,InternalFailure,API action 'DescribePackages' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,DescribeReservedInstanceOfferings,501,InternalFailure,API action 'DescribeReservedInstanceOfferings' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,DescribeReservedInstances,501,InternalFailure,API action 'DescribeReservedInstances' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,DescribeVpcEndpoints,501,InternalFailure,API action 'DescribeVpcEndpoints' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,DissociatePackage,501,InternalFailure,API action 'DissociatePackage' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,GetCompatibleVersions,409,ResourceNotFoundException,Domain not found: aaa,True
opensearch,GetPackageVersionHistory,501,InternalFailure,API action 'GetPackageVersionHistory' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,GetUpgradeHistory,501,InternalFailure,API action 'GetUpgradeHistory' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,GetUpgradeStatus,501,InternalFailure,API action 'GetUpgradeStatus' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,ListDomainNames,200,,,True
opensearch,ListDomainsForPackage,501,InternalFailure,API action 'ListDomainsForPackage' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,ListInstanceTypeDetails,501,InternalFailure,API action 'ListInstanceTypeDetails' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,ListPackagesForDomain,501,InternalFailure,API action 'ListPackagesForDomain' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,ListTags,500,InternalError,"exception while calling opensearch.ListTags: Traceback (most recent call last):
  File ""/opt/code/localstack/localstack/aws/chain.py"", line 90, in handle
    handler(self, self.context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 122, in __call__
    handler(chain, context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 92, in __call__
    skeleton_response = self.skeleton.invoke(context)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 153, in invoke
    return self.dispatch_request(context, instance)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 165, in dispatch_request
    result = handler(context, instance) or {}
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 117, in __call__
    return self.fn(*args, **kwargs)
  File ""/opt/code/localstack/localstack/services/opensearch/provider.py"", line 590, in list_tags
    _ensure_domain_exists(arn)
  File ""/opt/code/localstack/localstack/services/opensearch/provider.py"", line 367, in _ensure_domain_exists
    domain_key = DomainKey.from_arn(arn)
  File ""/opt/code/localstack/localstack/services/opensearch/cluster_manager.py"", line 70, in from_arn
    raise ValueError(""not an opensearch/es arn: %s"", arn)
ValueError: ('not an opensearch/es arn: %s', 'arn:aws:azyp:ap-south-1:183282314820:wwvldgnv')
",True
opensearch,ListVersions,200,,,True
opensearch,ListVpcEndpointAccess,501,InternalFailure,API action 'ListVpcEndpointAccess' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,ListVpcEndpoints,501,InternalFailure,API action 'ListVpcEndpoints' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,ListVpcEndpointsForDomain,501,InternalFailure,API action 'ListVpcEndpointsForDomain' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,PurchaseReservedInstanceOffering,501,InternalFailure,API action 'PurchaseReservedInstanceOffering' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,RejectInboundConnection,501,InternalFailure,API action 'RejectInboundConnection' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,RemoveTags,500,InternalError,"exception while calling opensearch.RemoveTags: Traceback (most recent call last):
  File ""/opt/code/localstack/localstack/aws/chain.py"", line 90, in handle
    handler(self, self.context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 122, in __call__
    handler(chain, context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 92, in __call__
    skeleton_response = self.skeleton.invoke(context)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 153, in invoke
    return self.dispatch_request(context, instance)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 165, in dispatch_request
    result = handler(context, instance) or {}
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 117, in __call__
    return self.fn(*args, **kwargs)
  File ""/opt/code/localstack/localstack/services/opensearch/provider.py"", line 600, in remove_tags
    _ensure_domain_exists(arn)
  File ""/opt/code/localstack/localstack/services/opensearch/provider.py"", line 367, in _ensure_domain_exists
    domain_key = DomainKey.from_arn(arn)
  File ""/opt/code/localstack/localstack/services/opensearch/cluster_manager.py"", line 70, in from_arn
    raise ValueError(""not an opensearch/es arn: %s"", arn)
ValueError: ('not an opensearch/es arn: %s', 'arn:aws:fqky:ap-northeast-3:342508049770:eskaovtc')
",True
opensearch,RevokeVpcEndpointAccess,501,InternalFailure,API action 'RevokeVpcEndpointAccess' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,StartServiceSoftwareUpdate,501,InternalFailure,API action 'StartServiceSoftwareUpdate' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,UpdateDomainConfig,409,ResourceNotFoundException,Domain not found: aaa,True
opensearch,UpdatePackage,501,InternalFailure,API action 'UpdatePackage' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,UpdateVpcEndpoint,501,InternalFailure,API action 'UpdateVpcEndpoint' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,UpgradeDomain,501,InternalFailure,API action 'UpgradeDomain' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
organizations,AcceptHandshake,501,InternalFailure,API action 'AcceptHandshake' for service 'organizations' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
organizations,AttachPolicy,400,400,"<?xml version=""1.0"" encoding=""UTF-8""?>
  <ErrorResponse>
    <Errors>
      <Error>
        <Code>PolicyNotFoundException</Code>
        <Message><![CDATA[We can't find a policy with the PolicyId that you specified.]]></Message>
        
      </Error>
    </Errors>
  <RequestId>7a62c49f-347e-4fc4-9331-6e8eEXAMPLE</RequestId>
</ErrorResponse>",True
organizations,CancelHandshake,501,InternalFailure,API action 'CancelHandshake' for service 'organizations' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
organizations,CloseAccount,400,AccountNotFoundException,You specified an account that doesn't exist.,True
organizations,CreateAccount,400,AWSOrganizationsNotInUseException,,True
organizations,CreateGovCloudAccount,501,InternalFailure,API action 'CreateGovCloudAccount' for service 'organizations' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
organizations,CreateOrganization,200,,,True
organizations,CreateOrganizationalUnit,200,,,True
organizations,CreatePolicy,200,,,True
organizations,DeclineHandshake,501,InternalFailure,API action 'DeclineHandshake' for service 'organizations' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
organizations,DeleteOrganization,200,,,True
organizations,DeleteOrganizationalUnit,400,400,"<?xml version=""1.0"" encoding=""UTF-8""?>
  <ErrorResponse>
    <Errors>
      <Error>
        <Code>OrganizationalUnitNotFoundException</Code>
        <Message><![CDATA[You specified an organizational unit that doesn't exist.]]></Message>
        
      </Error>
    </Errors>
  <RequestId>7a62c49f-347e-4fc4-9331-6e8eEXAMPLE</RequestId>
</ErrorResponse>",True
organizations,DeletePolicy,400,400,"<?xml version=""1.0"" encoding=""UTF-8""?>
  <ErrorResponse>
    <Errors>
      <Error>
        <Code>PolicyNotFoundException</Code>
        <Message><![CDATA[We can't find a policy with the PolicyId that you specified.]]></Message>
        
      </Error>
    </Errors>
  <RequestId>7a62c49f-347e-4fc4-9331-6e8eEXAMPLE</RequestId>
</ErrorResponse>",True
organizations,DeleteResourcePolicy,501,InternalFailure,API action 'DeleteResourcePolicy' for service 'organizations' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
organizations,DeregisterDelegatedAdministrator,400,AccountNotFoundException,You specified an account that doesn't exist.,True
organizations,DescribeAccount,400,AccountNotFoundException,You specified an account that doesn't exist.,True
organizations,DescribeCreateAccountStatus,400,AccountNotFoundException,You specified an account that doesn't exist.,True
organizations,DescribeEffectivePolicy,501,InternalFailure,API action 'DescribeEffectivePolicy' for service 'organizations' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
organizations,DescribeHandshake,501,InternalFailure,API action 'DescribeHandshake' for service 'organizations' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
organizations,DescribeOrganization,400,AWSOrganizationsNotInUseException,Your account is not a member of an organization.,True
organizations,DescribeOrganizationalUnit,400,400,"<?xml version=""1.0"" encoding=""UTF-8""?>
  <ErrorResponse>
    <Errors>
      <Error>
        <Code>OrganizationalUnitNotFoundException</Code>
        <Message><![CDATA[You specified an organizational unit that doesn't exist.]]></Message>
        
      </Error>
    </Errors>
  <RequestId>7a62c49f-347e-4fc4-9331-6e8eEXAMPLE</RequestId>
</ErrorResponse>",True
organizations,DescribePolicy,400,InvalidInputException,You specified an invalid value.,True
organizations,DescribeResourcePolicy,501,InternalFailure,API action 'DescribeResourcePolicy' for service 'organizations' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
organizations,DetachPolicy,400,400,"<?xml version=""1.0"" encoding=""UTF-8""?>
  <ErrorResponse>
    <Errors>
      <Error>
        <Code>PolicyNotFoundException</Code>
        <Message><![CDATA[We can't find a policy with the PolicyId that you specified.]]></Message>
        
      </Error>
    </Errors>
  <RequestId>7a62c49f-347e-4fc4-9331-6e8eEXAMPLE</RequestId>
</ErrorResponse>",True
organizations,DisableAWSServiceAccess,400,InvalidInputException,You specified an unrecognized service principal.,True
organizations,DisablePolicyType,400,RootNotFoundException,You specified a root that doesn't exist.,True
organizations,EnableAWSServiceAccess,400,InvalidInputException,You specified an unrecognized service principal.,True
organizations,EnableAllFeatures,501,InternalFailure,API action 'EnableAllFeatures' for service 'organizations' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
organizations,EnablePolicyType,400,RootNotFoundException,You specified a root that doesn't exist.,True
organizations,InviteAccountToOrganization,501,InternalFailure,API action 'InviteAccountToOrganization' for service 'organizations' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
organizations,LeaveOrganization,501,InternalFailure,API action 'LeaveOrganization' for service 'organizations' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
organizations,ListAWSServiceAccessForOrganization,200,,,True
organizations,ListAccounts,400,InvalidToken,Invalid Token: Invalid token,True
organizations,ListAccountsForParent,400,InvalidToken,Invalid Token: Invalid token,True
organizations,ListChildren,400,400,"<?xml version=""1.0"" encoding=""UTF-8""?>
  <ErrorResponse>
    <Errors>
      <Error>
        <Code>ParentNotFoundException</Code>
        <Message><![CDATA[You specified parent that doesn't exist.]]></Message>
        
      </Error>
    </Errors>
  <RequestId>7a62c49f-347e-4fc4-9331-6e8eEXAMPLE</RequestId>
</ErrorResponse>",True
organizations,ListCreateAccountStatus,500,InternalError,"exception while calling organizations.ListCreateAccountStatus: Traceback (most recent call last):
  File ""/opt/code/localstack/localstack/aws/chain.py"", line 90, in handle
    handler(self, self.context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 122, in __call__
    handler(chain, context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 92, in __call__
    skeleton_response = self.skeleton.invoke(context)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 153, in invoke
    return self.dispatch_request(context, instance)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 165, in dispatch_request
    result = handler(context, instance) or {}
  File ""/opt/code/localstack/localstack/aws/forwarder.py"", line 67, in _call
    return fallthrough_handler(context, req)
  File ""/opt/code/localstack/localstack/services/moto.py"", line 83, in _proxy_moto
    return call_moto(context)
  File ""/opt/code/localstack/localstack/services/moto.py"", line 46, in call_moto
    return dispatch_to_backend(context, dispatch_to_moto, include_response_metadata)
  File ""/opt/code/localstack/localstack/aws/forwarder.py"", line 120, in dispatch_to_backend
    http_response = http_request_dispatcher(context)
  File ""/opt/code/localstack/localstack/services/moto.py"", line 111, in dispatch_to_moto
    response = dispatch(request, request.url, request.headers)
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/moto/core/responses.py"", line 225, in dispatch
    return cls()._dispatch(*args, **kwargs)
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/moto/core/responses.py"", line 366, in _dispatch
    return self.call_action()
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/moto/core/responses.py"", line 455, in call_action
    response = method()
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/moto/organizations/responses.py"", line 105, in list_create_account_status
    self.organizations_backend.list_create_account_status(**self.request_params)
  File ""/opt/code/localstack/.venv/lib/python3.10/site-packages/moto/organizations/models.py"", line 509, in list_create_account_status
    start = int(token)
ValueError: invalid literal for int() with base 10: 'aaaaaa'
",True
organizations,ListDelegatedAdministrators,400,InvalidInputException,You specified an unrecognized service principal.,True
organizations,ListDelegatedServicesForAccount,400,AWSOrganizationsNotInUseException,Your account is not a member of an organization.,True
organizations,ListHandshakesForAccount,501,InternalFailure,API action 'ListHandshakesForAccount' for service 'organizations' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
organizations,ListHandshakesForOrganization,501,InternalFailure,API action 'ListHandshakesForOrganization' for service 'organizations' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
organizations,ListOrganizationalUnitsForParent,400,InvalidToken,Invalid Token: Invalid token,True
organizations,ListParents,400,AccountNotFoundException,You specified an account that doesn't exist.,True
organizations,ListPolicies,200,,,True
organizations,ListPoliciesForTarget,400,AccountNotFoundException,You specified an account that doesn't exist.,True
organizations,ListRoots,200,,,True
organizations,ListTagsForResource,400,InvalidInputException,You provided a value that does not match the required pattern.,True
organizations,ListTargetsForPolicy,400,InvalidInputException,You specified an invalid value.,True
organizations,MoveAccount,400,400,"<?xml version=""1.0"" encoding=""UTF-8""?>
  <ErrorResponse>
    <Errors>
      <Error>
        <Code>ParentNotFoundException</Code>
        <Message><![CDATA[You specified parent that doesn't exist.]]></Message>
        
      </Error>
    </Errors>
  <RequestId>7a62c49f-347e-4fc4-9331-6e8eEXAMPLE</RequestId>
</ErrorResponse>",True
organizations,PutResourcePolicy,501,InternalFailure,API action 'PutResourcePolicy' for service 'organizations' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
organizations,RegisterDelegatedAdministrator,400,AccountNotFoundException,You specified an account that doesn't exist.,True
organizations,RemoveAccountFromOrganization,400,AccountNotFoundException,You specified an account that doesn't exist.,True
organizations,TagResource,400,TargetNotFoundException,You specified a target that doesn't exist.,True
organizations,UntagResource,400,InvalidInputException,You provided a value that does not match the required pattern.,True
organizations,UpdateOrganizationalUnit,400,400,"<?xml version=""1.0"" encoding=""UTF-8""?>
  <ErrorResponse>
    <Errors>
      <Error>
        <Code>OrganizationalUnitNotFoundException</Code>
        <Message><![CDATA[You specified an organizational unit that doesn't exist.]]></Message>
        
      </Error>
    </Errors>
  <RequestId>7a62c49f-347e-4fc4-9331-6e8eEXAMPLE</RequestId>
</ErrorResponse>",True
organizations,UpdatePolicy,400,400,"<?xml version=""1.0"" encoding=""UTF-8""?>
  <ErrorResponse>
    <Errors>
      <Error>
        <Code>PolicyNotFoundException</Code>
        <Message><![CDATA[We can't find a policy with the PolicyId that you specified.]]></Message>
        
      </Error>
    </Errors>
  <RequestId>7a62c49f-347e-4fc4-9331-6e8eEXAMPLE</RequestId>
</ErrorResponse>",True
qldb,CancelJournalKinesisStream,501,InternalFailure,API action 'CancelJournalKinesisStream' for service 'qldb' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
qldb,CreateLedger,200,,,True
qldb,DeleteLedger,200,,,True
qldb,DescribeJournalKinesisStream,200,,,True
